,year,state,population,admin,handgun,long_gun,month,multiple,other,permit,totals
2380,2016,South Dakota,861542.0,1.0,2387.0,3559.0,8,133.0,202.0,1259.0,7873.0
2381,2016,South Dakota,861542.0,7.0,2490.0,3004.0,7,135.0,277.0,1179.0,7406.0
2382,2016,South Dakota,861542.0,0.0,2460.0,3139.0,6,143.0,309.0,1155.0,7519.0
2383,2016,South Dakota,861542.0,0.0,2161.0,2666.0,5,151.0,191.0,922.0,6403.0
2384,2016,South Dakota,861542.0,0.0,2981.0,3412.0,4,175.0,218.0,1114.0,8275.0
2385,2016,South Dakota,861542.0,0.0,3451.0,3588.0,3,174.0,236.0,1448.0,9178.0
2386,2016,South Dakota,861542.0,0.0,4170.0,4009.0,2,252.0,169.0,1627.0,10732.0
2387,2016,South Dakota,861542.0,0.0,3782.0,3815.0,1,171.0,313.0,1872.0,10220.0
2388,2016,Tennessee,6649404.0,0.0,36917.0,30997.0,12,0.0,1807.0,5124.0,74884.0
2389,2016,Tennessee,6649404.0,1.0,29502.0,25976.0,11,0.0,1719.0,17474.0,74722.0
2390,2016,Tennessee,6649404.0,0.0,23542.0,18514.0,10,74.0,1485.0,12980.0,56652.0
2391,2016,Tennessee,6649404.0,0.0,20721.0,15120.0,9,1141.0,0.0,11512.0,48546.0
2392,2016,Tennessee,6649404.0,0.0,22737.0,16198.0,8,1190.0,0.0,18828.0,60971.0
2393,2016,Tennessee,6649404.0,0.0,26276.0,16118.0,7,1374.0,0.0,1915.0,57653.0
2394,2016,Tennessee,6649404.0,0.0,22476.0,15194.0,6,1465.0,0.0,2123.0,56218.0
2395,2016,Tennessee,6649404.0,0.0,19232.0,10394.0,5,941.0,0.0,2564.0,44044.0
2396,2016,Tennessee,6649404.0,0.0,22965.0,12049.0,4,991.0,0.0,4151.0,57837.0
2397,2016,Tennessee,6649404.0,0.0,27951.0,14909.0,3,1099.0,0.0,2578.0,51955.0
2398,2016,Tennessee,6649404.0,2.0,36439.0,18121.0,2,1546.0,0.0,12348.0,68503.0
2399,2016,Tennessee,6649404.0,0.0,30411.0,16571.0,1,1271.0,0.0,14485.0,62789.0
2400,2016,Texas,27904862.0,0.0,69163.0,69272.0,12,3208.0,3641.0,24494.0,181572.0
2401,2016,Texas,27904862.0,0.0,58778.0,56057.0,11,3760.0,3610.0,23199.0,157519.0
2402,2016,Texas,27904862.0,0.0,46518.0,44519.0,10,2901.0,3763.0,34700.0,144467.0
2403,2016,Texas,27904862.0,0.0,37858.0,42308.0,9,2436.0,2888.0,29142.0,126694.0
2404,2016,Texas,27904862.0,0.0,42302.0,40269.0,8,2347.0,3137.0,25803.0,124608.0
2405,2016,Texas,27904862.0,0.0,50499.0,34266.0,7,2698.0,4046.0,24634.0,127207.0
2406,2016,Texas,27904862.0,0.0,46816.0,33501.0,6,2509.0,4013.0,23267.0,120263.0
2407,2016,Texas,27904862.0,0.0,39446.0,25424.0,5,1919.0,2559.0,25496.0,104134.0
2408,2016,Texas,27904862.0,0.0,45339.0,27823.0,4,2289.0,2775.0,38061.0,126292.0
2409,2016,Texas,27904862.0,0.0,55547.0,31794.0,3,2444.0,2985.0,48497.0,152465.0
2410,2016,Texas,27904862.0,0.0,72584.0,37980.0,2,3891.0,3156.0,56900.0,192417.0
2411,2016,Texas,27904862.0,0.0,72626.0,38396.0,1,2700.0,3756.0,36269.0,164088.0
2412,2016,Utah,3044321.0,0.0,6428.0,9257.0,12,0.0,341.0,12544.0,29485.0
2413,2016,Utah,3044321.0,0.0,5232.0,7021.0,11,0.0,374.0,13500.0,26928.0
2414,2016,Utah,3044321.0,0.0,3588.0,4603.0,10,0.0,345.0,13883.0,23339.0
2415,2016,Utah,3044321.0,0.0,2918.0,4440.0,9,0.0,278.0,11262.0,19914.0
2416,2016,Utah,3044321.0,0.0,2917.0,3503.0,8,0.0,277.0,13405.0,21178.0
2417,2016,Utah,3044321.0,0.0,3381.0,3328.0,7,102.0,276.0,9754.0,17608.0
2418,2016,Utah,3044321.0,0.0,3433.0,3731.0,6,186.0,311.0,19677.0,28189.0
2419,2016,Utah,3044321.0,0.0,3097.0,3067.0,5,162.0,235.0,16748.0,24045.0
2420,2016,Utah,3044321.0,0.0,3560.0,3646.0,4,161.0,230.0,22419.0,30706.0
2421,2016,Utah,3044321.0,0.0,3772.0,3883.0,3,186.0,262.0,21789.0,30548.0
2422,2016,Utah,3044321.0,0.0,4413.0,4000.0,2,220.0,259.0,12927.0,22999.0
2423,2016,Utah,3044321.0,0.0,4662.0,3654.0,1,174.0,326.0,10485.0,19968.0
2424,2016,Vermont,623354.0,0.0,1802.0,1998.0,12,74.0,99.0,0.0,3977.0
2425,2016,Vermont,623354.0,0.0,1342.0,1975.0,11,73.0,109.0,0.0,3503.0
2426,2016,Vermont,623354.0,0.0,1485.0,2099.0,10,84.0,99.0,0.0,3769.0
2427,2016,Vermont,623354.0,0.0,1233.0,1701.0,9,96.0,96.0,0.0,3130.0
2428,2016,Vermont,623354.0,1.0,1269.0,1296.0,8,47.0,108.0,0.0,2724.0
2429,2016,Vermont,623354.0,0.0,1293.0,1201.0,7,57.0,117.0,0.0,2674.0
2430,2016,Vermont,623354.0,0.0,1240.0,1225.0,6,85.0,131.0,0.0,2688.0
2431,2016,Vermont,623354.0,0.0,1096.0,1026.0,5,58.0,62.0,0.0,2247.0
2432,2016,Vermont,623354.0,0.0,1483.0,1557.0,4,82.0,90.0,0.0,3220.0
2433,2016,Vermont,623354.0,0.0,1941.0,1715.0,3,78.0,118.0,0.0,3861.0
2434,2016,Vermont,623354.0,0.0,2273.0,1681.0,2,86.0,128.0,0.0,4173.0
2435,2016,Vermont,623354.0,0.0,1863.0,1379.0,1,65.0,134.0,0.0,3451.0
2436,2016,Virginia,8414380.0,0.0,32572.0,27619.0,12,0.0,1308.0,1145.0,62649.0
2437,2016,Virginia,8414380.0,0.0,29544.0,26823.0,11,0.0,1298.0,695.0,58362.0
2438,2016,Virginia,8414380.0,0.0,24337.0,20433.0,10,0.0,1269.0,816.0,46862.0
2439,2016,Virginia,8414380.0,0.0,20325.0,16687.0,9,0.0,954.0,804.0,38779.0
2440,2016,Virginia,8414380.0,0.0,21108.0,15802.0,8,0.0,978.0,776.0,38667.0
2441,2016,Virginia,8414380.0,0.0,24671.0,16731.0,7,0.0,1064.0,1102.0,43574.0
2442,2016,Virginia,8414380.0,0.0,20132.0,15480.0,6,0.0,993.0,985.0,37593.0
2443,2016,Virginia,8414380.0,0.0,18183.0,10896.0,5,0.0,758.0,943.0,30787.0
2444,2016,Virginia,8414380.0,0.0,21709.0,13235.0,4,0.0,851.0,415.0,36219.0
2445,2016,Virginia,8414380.0,0.0,26264.0,14622.0,3,0.0,1019.0,828.0,42741.0
2446,2016,Virginia,8414380.0,0.0,30085.0,15948.0,2,0.0,1133.0,784.0,47955.0
2447,2016,Virginia,8414380.0,0.0,27033.0,15699.0,1,0.0,922.0,524.0,44181.0
2448,2016,Washington,7280934.0,0.0,21835.0,16484.0,12,706.0,1949.0,14178.0,59181.0
2449,2016,Washington,7280934.0,3.0,19534.0,16266.0,11,808.0,2243.0,13926.0,56963.0
2450,2016,Washington,7280934.0,4.0,18601.0,15455.0,10,745.0,2650.0,15570.0,57746.0
2451,2016,Washington,7280934.0,6.0,15261.0,13621.0,9,684.0,2203.0,12021.0,48147.0
2452,2016,Washington,7280934.0,8.0,15083.0,11376.0,8,606.0,1622.0,14063.0,46645.0
2453,2016,Washington,7280934.0,2.0,15652.0,11536.0,7,653.0,2118.0,14111.0,47887.0
2454,2016,Washington,7280934.0,2.0,17040.0,13267.0,6,711.0,2576.0,13202.0,50487.0
2455,2016,Washington,7280934.0,5.0,14601.0,9033.0,5,504.0,1334.0,12459.0,41282.0
2456,2016,Washington,7280934.0,0.0,15988.0,9698.0,4,538.0,1415.0,34121.0,65565.0
2457,2016,Washington,7280934.0,4.0,19501.0,10947.0,3,615.0,1643.0,89199.0,126000.0
2458,2016,Washington,7280934.0,1.0,20583.0,11991.0,2,863.0,1832.0,15736.0,56043.0
2459,2016,Washington,7280934.0,4.0,20427.0,11355.0,1,595.0,2147.0,19688.0,58050.0
2460,2016,West Virginia,1828637.0,3.0,10869.0,11628.0,12,543.0,338.0,1465.0,27242.0
2461,2016,West Virginia,1828637.0,3.0,7824.0,11134.0,11,465.0,333.0,1786.0,25378.0
2462,2016,West Virginia,1828637.0,0.0,6721.0,7737.0,10,405.0,353.0,1937.0,20035.0
2463,2016,West Virginia,1828637.0,4.0,6122.0,6495.0,9,436.0,256.0,1686.0,18079.0
2464,2016,West Virginia,1828637.0,14.0,6916.0,5283.0,8,345.0,243.0,1948.0,17315.0
2465,2016,West Virginia,1828637.0,8.0,6417.0,5134.0,7,403.0,313.0,1992.0,16791.0
2466,2016,West Virginia,1828637.0,18.0,6602.0,4821.0,6,392.0,375.0,1822.0,16423.0
2467,2016,West Virginia,1828637.0,8.0,6099.0,4179.0,5,350.0,232.0,1939.0,14918.0
2468,2016,West Virginia,1828637.0,5.0,6908.0,5417.0,4,368.0,249.0,2323.0,17825.0
2469,2016,West Virginia,1828637.0,2.0,9481.0,6336.0,3,470.0,273.0,3003.0,22143.0
2470,2016,West Virginia,1828637.0,5.0,10746.0,7436.0,2,757.0,357.0,3527.0,27216.0
2471,2016,West Virginia,1828637.0,3.0,7419.0,5505.0,1,349.0,321.0,3378.0,18985.0
2472,2016,Wisconsin,5772917.0,0.0,16521.0,15036.0,12,37.0,818.0,24129.0,56928.0
2473,2016,Wisconsin,5772917.0,0.0,17580.0,19631.0,11,34.0,883.0,26474.0,65277.0
2474,2016,Wisconsin,5772917.0,0.0,15514.0,17376.0,10,52.0,946.0,28980.0,63442.0
2475,2016,Wisconsin,5772917.0,0.0,13271.0,14796.0,9,33.0,691.0,30268.0,59639.0
2476,2016,Wisconsin,5772917.0,0.0,14764.0,12079.0,8,43.0,709.0,25551.0,53689.0
2477,2016,Wisconsin,5772917.0,0.0,13182.0,9870.0,7,38.0,847.0,14505.0,38922.0
2478,2016,Wisconsin,5772917.0,0.0,12464.0,11144.0,6,70.0,1173.0,5459.0,30747.0
2479,2016,Wisconsin,5772917.0,0.0,11438.0,8481.0,5,39.0,562.0,6549.0,27431.0
2480,2016,Wisconsin,5772917.0,0.0,15693.0,13348.0,4,38.0,673.0,8256.0,38403.0
2481,2016,Wisconsin,5772917.0,0.0,18439.0,14836.0,3,35.0,807.0,10344.0,44925.0
2482,2016,Wisconsin,5772917.0,0.0,19465.0,12431.0,2,62.0,821.0,9420.0,42855.0
2483,2016,Wisconsin,5772917.0,0.0,17969.0,10756.0,1,42.0,937.0,9496.0,39561.0
2484,2016,Wyoming,584910.0,10.0,2540.0,2984.0,12,119.0,110.0,437.0,6560.0
2485,2016,Wyoming,584910.0,1.0,2097.0,2691.0,11,125.0,136.0,393.0,5814.0
2486,2016,Wyoming,584910.0,3.0,1709.0,2307.0,10,116.0,127.0,534.0,5228.0
2487,2016,Wyoming,584910.0,0.0,1521.0,2207.0,9,98.0,90.0,699.0,5086.0
2488,2016,Wyoming,584910.0,2.0,1721.0,2079.0,8,96.0,105.0,906.0,5295.0
2489,2016,Wyoming,584910.0,2.0,1619.0,1769.0,7,99.0,131.0,597.0,4585.0
2490,2016,Wyoming,584910.0,2.0,1638.0,2110.0,6,104.0,123.0,509.0,4812.0
2491,2016,Wyoming,584910.0,3.0,1497.0,1671.0,5,89.0,97.0,868.0,4504.0
2492,2016,Wyoming,584910.0,1.0,1764.0,1952.0,4,92.0,104.0,785.0,5029.0
2493,2016,Wyoming,584910.0,4.0,1995.0,2026.0,3,103.0,135.0,700.0,5302.0
2494,2016,Wyoming,584910.0,0.0,2287.0,2036.0,2,150.0,139.0,551.0,5703.0
2495,2016,Wyoming,584910.0,8.0,2181.0,1983.0,1,104.0,160.0,959.0,5676.0
2496,2017,United States,325719178.0,267.0,562597.0,366099.0,1,15817.0,31788.0,912220.0,2032108.0
2497,2017,United States,325719178.0,455.0,717930.0,421678.0,2,26698.0,33386.0,836331.0,2224394.0
2498,2017,United States,325719178.0,514.0,751866.0,461273.0,3,22396.0,38684.0,945715.0,2422749.0
2499,2017,United States,325719178.0,370.0,623448.0,376484.0,4,18813.0,32577.0,837426.0,2037180.0
2500,2017,United States,325719178.0,604.0,552018.0,328157.0,5,16969.0,29372.0,830963.0,1898840.0
2501,2017,United States,325719178.0,512.0,569149.0,331152.0,6,17076.0,29730.0,800655.0,1888266.0
2502,2017,United States,325719178.0,865.0,480124.0,322264.0,7,15721.0,26898.0,754920.0,1733308.0
2503,2017,United States,325719178.0,564.0,507489.0,396950.0,8,18261.0,27631.0,789993.0,1896457.0
2504,2017,United States,325719178.0,337.0,478082.0,417305.0,9,17638.0,26924.0,761622.0,1857226.0
2505,2017,United States,325719178.0,336.0,519980.0,480203.0,10,18920.0,37445.0,805954.0,2017017.0
2506,2017,United States,325719178.0,375.0,680029.0,635407.0,11,24403.0,39297.0,820971.0,2372888.0
2507,2017,United States,325719178.0,444.0,784267.0,697785.0,12,23455.0,46261.0,844914.0,2575486.0
2508,2017,Alabama,4874747.0,0.0,12895.0,15765.0,12,513.0,390.0,24496.0,56545.0
2509,2017,Alabama,4874747.0,0.0,9927.0,11675.0,11,483.0,292.0,21670.0,47418.0
2510,2017,Alabama,4874747.0,0.0,6144.0,6999.0,10,337.0,308.0,20017.0,36619.0
2511,2017,Alabama,4874747.0,0.0,5734.0,6320.0,9,317.0,221.0,16717.0,32019.0
2512,2017,Alabama,4874747.0,0.0,6289.0,6045.0,8,311.0,216.0,19733.0,35038.0
2513,2017,Alabama,4874747.0,0.0,6046.0,4790.0,7,258.0,224.0,18042.0,31474.0
2514,2017,Alabama,4874747.0,0.0,8275.0,4782.0,6,334.0,254.0,19508.0,35687.0
2515,2017,Alabama,4874747.0,0.0,7198.0,4559.0,5,309.0,254.0,18538.0,33331.0
2516,2017,Alabama,4874747.0,0.0,7131.0,4724.0,4,261.0,229.0,17958.0,32652.0
2517,2017,Alabama,4874747.0,0.0,10603.0,6951.0,3,387.0,313.0,27666.0,48769.0
2518,2017,Alabama,4874747.0,0.0,10739.0,7028.0,2,505.0,291.0,23900.0,46251.0
2519,2017,Alabama,4874747.0,0.0,6770.0,6572.0,1,278.0,301.0,25093.0,41542.0
2520,2017,Alaska,739795.0,0.0,3675.0,3524.0,12,174.0,287.0,249.0,8330.0
2521,2017,Alaska,739795.0,0.0,3132.0,3244.0,11,226.0,261.0,336.0,7527.0
2522,2017,Alaska,739795.0,0.0,3153.0,3469.0,10,239.0,333.0,198.0,8080.0
2523,2017,Alaska,739795.0,0.0,2320.0,2930.0,9,160.0,219.0,209.0,6303.0
2524,2017,Alaska,739795.0,0.0,2656.0,3097.0,8,184.0,207.0,247.0,6946.0
2525,2017,Alaska,739795.0,0.0,2911.0,2458.0,7,180.0,238.0,222.0,6487.0
2526,2017,Alaska,739795.0,0.0,2909.0,2254.0,6,190.0,225.0,242.0,6353.0
2527,2017,Alaska,739795.0,0.0,2851.0,2459.0,5,170.0,216.0,247.0,6442.0
2528,2017,Alaska,739795.0,0.0,2997.0,2840.0,4,233.0,221.0,289.0,6983.0
2529,2017,Alaska,739795.0,0.0,3067.0,2640.0,3,184.0,242.0,362.0,6971.0
2530,2017,Alaska,739795.0,0.0,2857.0,2102.0,2,180.0,191.0,137.0,5917.0
2531,2017,Alaska,739795.0,0.0,2028.0,1631.0,1,127.0,187.0,185.0,4500.0
2532,2017,Arizona,7016270.0,0.0,17566.0,12840.0,12,784.0,1414.0,6243.0,41559.0
2533,2017,Arizona,7016270.0,0.0,13763.0,10322.0,11,851.0,1092.0,5857.0,34541.0
2534,2017,Arizona,7016270.0,0.0,10614.0,8055.0,10,689.0,1100.0,6097.0,29277.0
2535,2017,Arizona,7016270.0,0.0,11063.0,7946.0,9,631.0,920.0,5069.0,28394.0
2536,2017,Arizona,7016270.0,0.0,10864.0,7686.0,8,627.0,908.0,6733.0,29376.0
2537,2017,Arizona,7016270.0,0.0,10194.0,6363.0,7,544.0,999.0,5606.0,25714.0
2538,2017,Arizona,7016270.0,0.0,11507.0,6726.0,6,606.0,947.0,6505.0,28359.0
2539,2017,Arizona,7016270.0,0.0,12002.0,6555.0,5,621.0,951.0,6628.0,28734.0
2540,2017,Arizona,7016270.0,0.0,13302.0,7485.0,4,658.0,1109.0,7385.0,32052.0
2541,2017,Arizona,7016270.0,0.0,14897.0,9036.0,3,738.0,1120.0,9556.0,38170.0
2542,2017,Arizona,7016270.0,0.0,15642.0,8881.0,2,821.0,984.0,7938.0,37388.0
2543,2017,Arizona,7016270.0,0.0,12108.0,7353.0,1,550.0,951.0,8117.0,31366.0
2544,2017,Arkansas,3004279.0,40.0,9189.0,13104.0,12,440.0,347.0,3339.0,29559.0
2545,2017,Arkansas,3004279.0,41.0,6981.0,11574.0,11,566.0,237.0,2622.0,26049.0
2546,2017,Arkansas,3004279.0,41.0,4873.0,7420.0,10,338.0,249.0,3865.0,20327.0
2547,2017,Arkansas,3004279.0,51.0,4347.0,6063.0,9,366.0,165.0,2935.0,17747.0
2548,2017,Arkansas,3004279.0,34.0,4827.0,5297.0,8,323.0,220.0,3313.0,17517.0
2549,2017,Arkansas,3004279.0,44.0,4343.0,3804.0,7,254.0,189.0,2564.0,14015.0
2550,2017,Arkansas,3004279.0,26.0,5634.0,4070.0,6,292.0,190.0,3033.0,16614.0
2551,2017,Arkansas,3004279.0,52.0,5181.0,3981.0,5,275.0,217.0,4137.0,16749.0
2552,2017,Arkansas,3004279.0,44.0,5670.0,4226.0,4,287.0,191.0,3158.0,16452.0
2553,2017,Arkansas,3004279.0,31.0,7907.0,6010.0,3,454.0,281.0,4775.0,23290.0
2554,2017,Arkansas,3004279.0,59.0,7974.0,5938.0,2,590.0,237.0,3220.0,22548.0
2555,2017,Arkansas,3004279.0,34.0,5174.0,5278.0,1,313.0,242.0,2512.0,16762.0
2556,2017,California,39536653.0,0.0,47613.0,35240.0,12,0.0,4885.0,53885.0,142492.0
2557,2017,California,39536653.0,0.0,44710.0,35910.0,11,0.0,4241.0,54897.0,140695.0
2558,2017,California,39536653.0,0.0,39879.0,25749.0,10,0.0,3646.0,49259.0,119395.0
2559,2017,California,39536653.0,0.0,37165.0,24581.0,9,0.0,2984.0,57839.0,123506.0
2560,2017,California,39536653.0,0.0,41110.0,26220.0,8,0.0,3058.0,59528.0,130901.0
2561,2017,California,39536653.0,0.0,37027.0,21721.0,7,0.0,2514.0,52610.0,114595.0
2562,2017,California,39536653.0,0.0,42726.0,23807.0,6,0.0,2763.0,60142.0,130187.0
2563,2017,California,39536653.0,0.0,42442.0,24495.0,5,0.0,2760.0,58722.0,129307.0
2564,2017,California,39536653.0,0.0,45182.0,24898.0,4,0.0,3104.0,58147.0,132190.0
2565,2017,California,39536653.0,0.0,48732.0,27839.0,3,0.0,3032.0,65892.0,146592.0
2566,2017,California,39536653.0,0.0,44363.0,24987.0,2,0.0,2898.0,56533.0,129885.0
2567,2017,California,39536653.0,0.0,41516.0,22686.0,1,0.0,2898.0,62397.0,130365.0
2568,2017,Colorado,5607154.0,0.0,26649.0,21168.0,12,1285.0,1736.0,8736.0,59800.0
2569,2017,Colorado,5607154.0,0.0,23682.0,17832.0,11,1296.0,1483.0,6887.0,51473.0
2570,2017,Colorado,5607154.0,0.0,17238.0,15967.0,10,1159.0,1428.0,4075.0,40163.0
2571,2017,Colorado,5607154.0,0.0,15751.0,13448.0,9,1062.0,1007.0,4356.0,35873.0
2572,2017,Colorado,5607154.0,0.0,16610.0,12925.0,8,1035.0,1013.0,5219.0,37150.0
2573,2017,Colorado,5607154.0,0.0,16063.0,11065.0,7,1020.0,1004.0,4392.0,33811.0
2574,2017,Colorado,5607154.0,0.0,17781.0,11298.0,6,1038.0,1151.0,4920.0,36459.0
2575,2017,Colorado,5607154.0,0.0,17085.0,11165.0,5,988.0,1102.0,5408.0,36008.0
2576,2017,Colorado,5607154.0,0.0,19453.0,12407.0,4,1068.0,1268.0,5576.0,39989.0
2577,2017,Colorado,5607154.0,0.0,21249.0,14378.0,3,1181.0,1528.0,7030.0,45645.0
2578,2017,Colorado,5607154.0,3.0,20958.0,13477.0,2,1240.0,1235.0,6447.0,43577.0
2579,2017,Colorado,5607154.0,0.0,17189.0,11864.0,1,982.0,1128.0,5619.0,37047.0
2580,2017,Connecticut,3588184.0,0.0,6646.0,2630.0,12,0.0,430.0,5424.0,15455.0
2581,2017,Connecticut,3588184.0,0.0,5757.0,2708.0,11,0.0,358.0,5096.0,14334.0
2582,2017,Connecticut,3588184.0,0.0,5112.0,2233.0,10,0.0,310.0,5093.0,13201.0
2583,2017,Connecticut,3588184.0,0.0,4834.0,1993.0,9,0.0,274.0,4343.0,12117.0
2584,2017,Connecticut,3588184.0,136.0,5289.0,1988.0,8,0.0,290.0,5896.0,14019.0
2585,2017,Connecticut,3588184.0,362.0,5450.0,1771.0,7,0.0,280.0,6387.0,14525.0
2586,2017,Connecticut,3588184.0,1.0,6203.0,1765.0,6,0.0,243.0,8290.0,16504.0
2587,2017,Connecticut,3588184.0,0.0,5951.0,1862.0,5,0.0,222.0,8101.0,16149.0
2588,2017,Connecticut,3588184.0,2.0,6557.0,2063.0,4,0.0,178.0,7557.0,16406.0
2589,2017,Connecticut,3588184.0,3.0,7476.0,2551.0,3,0.0,182.0,8575.0,18787.0
2590,2017,Connecticut,3588184.0,0.0,6445.0,2187.0,2,0.0,138.0,6436.0,15209.0
2591,2017,Connecticut,3588184.0,1.0,6133.0,2115.0,1,0.0,118.0,6706.0,15073.0
2592,2017,Delaware,961939.0,0.0,2295.0,2473.0,12,106.0,126.0,360.0,5544.0
2593,2017,Delaware,961939.0,8.0,1802.0,2244.0,11,79.0,105.0,200.0,4577.0
2594,2017,Delaware,961939.0,1.0,1602.0,1587.0,10,66.0,86.0,208.0,3692.0
2595,2017,Delaware,961939.0,0.0,1414.0,1538.0,9,68.0,66.0,275.0,3502.0
2596,2017,Delaware,961939.0,0.0,1571.0,1349.0,8,58.0,94.0,288.0,3509.0
2597,2017,Delaware,961939.0,0.0,1417.0,1000.0,7,60.0,71.0,305.0,2981.0
2598,2017,Delaware,961939.0,0.0,1724.0,1082.0,6,66.0,74.0,533.0,3634.0
2599,2017,Delaware,961939.0,1.0,1752.0,1087.0,5,72.0,69.0,863.0,4012.0
2600,2017,Delaware,961939.0,0.0,2017.0,1249.0,4,89.0,90.0,689.0,4296.0
2601,2017,Delaware,961939.0,31.0,2557.0,1677.0,3,110.0,95.0,835.0,5527.0
2602,2017,Delaware,961939.0,1.0,2342.0,1663.0,2,102.0,64.0,692.0,5066.0
2603,2017,Delaware,961939.0,0.0,1815.0,1466.0,1,57.0,81.0,736.0,4299.0
2604,2017,District of Columbia,693972.0,0.0,60.0,5.0,12,0.0,0.0,139.0,204.0
2605,2017,District of Columbia,693972.0,0.0,71.0,3.0,11,0.0,0.0,289.0,365.0
2606,2017,District of Columbia,693972.0,0.0,68.0,2.0,10,2.0,0.0,145.0,217.0
2607,2017,District of Columbia,693972.0,0.0,56.0,4.0,9,0.0,0.0,1.0,61.0
2608,2017,District of Columbia,693972.0,0.0,54.0,6.0,8,1.0,0.0,19.0,80.0
2609,2017,District of Columbia,693972.0,0.0,44.0,5.0,7,0.0,0.0,19.0,68.0
2610,2017,District of Columbia,693972.0,0.0,52.0,5.0,6,0.0,0.0,17.0,74.0
2611,2017,District of Columbia,693972.0,0.0,66.0,4.0,5,2.0,0.0,10.0,82.0
2612,2017,District of Columbia,693972.0,0.0,68.0,1.0,4,0.0,0.0,35.0,104.0
2613,2017,District of Columbia,693972.0,0.0,83.0,3.0,3,1.0,0.0,24.0,111.0
2614,2017,District of Columbia,693972.0,0.0,65.0,1.0,2,2.0,0.0,25.0,93.0
2615,2017,District of Columbia,693972.0,0.0,69.0,6.0,1,0.0,0.0,6.0,81.0
2616,2017,Florida,20984400.0,0.0,68075.0,37127.0,12,2495.0,4067.0,20978.0,137355.0
2617,2017,Florida,20984400.0,0.0,61694.0,31631.0,11,2622.0,3585.0,19099.0,123397.0
2618,2017,Florida,20984400.0,9.0,49568.0,24580.0,10,2089.0,3958.0,18090.0,103032.0
2619,2017,Florida,20984400.0,1.0,39199.0,17949.0,9,1721.0,2319.0,10784.0,77390.0
2620,2017,Florida,20984400.0,0.0,46682.0,21717.0,8,2048.0,2847.0,18362.0,96664.0
2621,2017,Florida,20984400.0,20.0,47430.0,18941.0,7,1844.0,2975.0,16978.0,92822.0
2622,2017,Florida,20984400.0,3.0,52114.0,19380.0,6,2012.0,3260.0,18831.0,100508.0
2623,2017,Florida,20984400.0,4.0,49700.0,18476.0,5,1907.0,3001.0,19014.0,96556.0
2624,2017,Florida,20984400.0,0.0,52889.0,19489.0,4,1840.0,3290.0,22072.0,103641.0
2625,2017,Florida,20984400.0,4.0,60787.0,23982.0,3,2176.0,3609.0,26986.0,122716.0
2626,2017,Florida,20984400.0,0.0,59201.0,23479.0,2,2187.0,2928.0,23617.0,117892.0
2627,2017,Florida,20984400.0,2.0,51599.0,21867.0,1,1816.0,3129.0,21675.0,104576.0
2628,2017,Georgia,10429379.0,0.0,21017.0,20162.0,12,736.0,677.0,18503.0,64491.0
2629,2017,Georgia,10429379.0,0.0,16298.0,15244.0,11,807.0,495.0,18672.0,54950.0
2630,2017,Georgia,10429379.0,0.0,12031.0,10482.0,10,538.0,483.0,16145.0,43293.0
2631,2017,Georgia,10429379.0,0.0,10933.0,7982.0,9,494.0,315.0,12074.0,35371.0
2632,2017,Georgia,10429379.0,0.0,11719.0,7797.0,8,525.0,377.0,15046.0,38830.0
2633,2017,Georgia,10429379.0,0.0,10685.0,6166.0,7,400.0,365.0,14623.0,35085.0
2634,2017,Georgia,10429379.0,0.0,13617.0,6474.0,6,497.0,394.0,15591.0,39874.0
2635,2017,Georgia,10429379.0,0.0,12163.0,6211.0,5,442.0,406.0,14860.0,36905.0
2636,2017,Georgia,10429379.0,0.0,13202.0,6567.0,4,421.0,463.0,14464.0,37829.0
2637,2017,Georgia,10429379.0,0.0,19256.0,9518.0,3,676.0,533.0,23394.0,57235.0
2638,2017,Georgia,10429379.0,0.0,19007.0,9334.0,2,863.0,454.0,18666.0,53177.0
2639,2017,Georgia,10429379.0,0.0,12519.0,7945.0,1,376.0,460.0,20369.0,44615.0
2640,2017,Hawaii,1427538.0,0.0,0.0,0.0,12,0.0,0.0,1118.0,1119.0
2641,2017,Hawaii,1427538.0,0.0,0.0,0.0,11,0.0,0.0,1167.0,1171.0
2642,2017,Hawaii,1427538.0,0.0,0.0,0.0,10,0.0,0.0,1231.0,1235.0
2643,2017,Hawaii,1427538.0,0.0,0.0,0.0,9,0.0,0.0,946.0,948.0
2644,2017,Hawaii,1427538.0,0.0,0.0,0.0,8,0.0,0.0,1077.0,1079.0
2645,2017,Hawaii,1427538.0,0.0,0.0,0.0,7,0.0,0.0,1107.0,1109.0
2646,2017,Hawaii,1427538.0,0.0,0.0,0.0,6,0.0,0.0,1082.0,1083.0
2647,2017,Hawaii,1427538.0,0.0,0.0,0.0,5,0.0,0.0,1114.0,1117.0
2648,2017,Hawaii,1427538.0,0.0,0.0,0.0,4,0.0,0.0,885.0,888.0
2649,2017,Hawaii,1427538.0,1.0,0.0,0.0,3,0.0,0.0,1086.0,1090.0
2650,2017,Hawaii,1427538.0,0.0,0.0,0.0,2,0.0,0.0,1035.0,1037.0
2651,2017,Hawaii,1427538.0,0.0,0.0,0.0,1,0.0,0.0,864.0,866.0
2652,2017,Idaho,1716943.0,0.0,5911.0,7393.0,12,262.0,360.0,4975.0,19750.0
2653,2017,Idaho,1716943.0,1.0,4603.0,6292.0,11,228.0,310.0,3426.0,15772.0
