year,state,population,admin,handgun,long_gun,month,multiple,other,permit,totals,city,killed,injured
2015,Nebraska,1893564.0,0.0,104.0,1455.0,5,11.0,13.0,2841.0,4500.0,Omaha,0,4
2015,Nebraska,1893564.0,0.0,169.0,2057.0,1,6.0,21.0,3915.0,6241.0,Omaha,3,5
2015,Nevada,2883057.0,0.0,4183.0,2499.0,9,264.0,191.0,2204.0,9821.0,Las Vegas,1,3
2015,New Jersey,8960001.0,0.0,3215.0,2728.0,9,0.0,113.0,0.0,6056.0,Newark,0,4
2015,New Jersey,8960001.0,0.0,3925.0,2538.0,7,0.0,125.0,0.0,6588.0,Jersey City,0,4
2015,New Jersey,8960001.0,0.0,3925.0,2538.0,7,0.0,125.0,0.0,6588.0,East Orange,1,3
2015,New Jersey,8960001.0,0.0,4261.0,2606.0,6,0.0,140.0,0.0,7007.0,Camden,1,3
2015,New Jersey,8960001.0,0.0,4118.0,2453.0,5,0.0,133.0,0.0,6704.0,Jersey City,0,4
2015,New Jersey,8960001.0,0.0,4118.0,2453.0,5,0.0,133.0,0.0,6704.0,Newark,1,3
2015,New Jersey,8960001.0,0.0,4462.0,3002.0,4,0.0,130.0,0.0,7594.0,Trenton,0,4
2015,New Jersey,8960001.0,0.0,4462.0,3002.0,4,0.0,130.0,0.0,7594.0,Paterson,1,3
2015,New Jersey,8960001.0,0.0,4924.0,3456.0,3,0.0,149.0,0.0,8529.0,Newark,1,3
2015,New Mexico,2082264.0,0.0,5029.0,3835.0,8,262.0,272.0,736.0,11179.0,Roswell,3,1
2015,New Mexico,2082264.0,0.0,6149.0,4853.0,3,275.0,357.0,834.0,13587.0,Albuquerque,1,6
2015,New York,19819347.0,0.0,8650.0,23519.0,11,149.0,665.0,2906.0,36421.0,Newburgh,0,5
2015,New York,19819347.0,0.0,7532.0,15898.0,9,132.0,544.0,3639.0,28204.0,Rochester,2,4
2015,New York,19819347.0,0.0,7501.0,12410.0,8,122.0,492.0,3074.0,23978.0,Brooklyn,1,3
2015,New York,19819347.0,0.0,7501.0,12410.0,8,122.0,492.0,3074.0,23978.0,Rochester,3,4
2015,New York,19819347.0,0.0,7501.0,12410.0,8,122.0,492.0,3074.0,23978.0,Brooklyn,0,5
2015,New York,19819347.0,0.0,7501.0,12410.0,8,122.0,492.0,3074.0,23978.0,Brooklyn,0,9
2015,New York,19819347.0,0.0,8140.0,9957.0,7,114.0,416.0,2843.0,21821.0,Bronx,0,6
2015,New York,19819347.0,0.0,8140.0,9957.0,7,114.0,416.0,2843.0,21821.0,Syracuse,0,4
2015,New York,19819347.0,0.0,8140.0,10400.0,6,150.0,444.0,3222.0,22717.0,New York (Manhattan),0,4
2015,New York,19819347.0,0.0,8140.0,10400.0,6,150.0,444.0,3222.0,22717.0,Brooklyn,0,4
2015,New York,19819347.0,0.0,8140.0,10400.0,6,150.0,444.0,3222.0,22717.0,Bronx,0,5
2015,New York,19819347.0,0.0,8140.0,10400.0,6,150.0,444.0,3222.0,22717.0,Buffalo,1,4
2015,New York,19819347.0,0.0,8140.0,10400.0,6,150.0,444.0,3222.0,22717.0,Wyandanch,3,1
2015,New York,19819347.0,0.0,7767.0,10516.0,5,114.0,449.0,2788.0,21977.0,Rochester,0,4
2015,New York,19819347.0,0.0,7767.0,10516.0,5,114.0,449.0,2788.0,21977.0,Buffalo,1,3
2015,New York,19819347.0,0.0,7767.0,10516.0,5,114.0,449.0,2788.0,21977.0,Bronx,0,4
2015,New York,19819347.0,0.0,9004.0,13499.0,4,149.0,557.0,3186.0,26818.0,Brooklyn,2,4
2015,New York,19819347.0,0.0,9004.0,13499.0,4,149.0,557.0,3186.0,26818.0,Gates,1,6
2015,New York,19819347.0,0.0,8512.0,13343.0,2,153.0,643.0,2886.0,25920.0,Syracuse,0,6
2015,New York,19819347.0,0.0,8512.0,13343.0,2,153.0,643.0,2886.0,25920.0,New York (Manhattan),1,4
2015,New York,19819347.0,0.0,9002.0,12478.0,1,141.0,597.0,3923.0,26506.0,Arverne (Queens),4,1
2015,North Carolina,10041769.0,0.0,2536.0,31238.0,12,291.0,1282.0,36332.0,76441.0,Wilmington,1,4
2015,North Carolina,10041769.0,0.0,1203.0,15479.0,10,269.0,602.0,23356.0,46020.0,Four Oaks,0,5
2015,North Carolina,10041769.0,0.0,1203.0,15479.0,10,269.0,602.0,23356.0,46020.0,Charlotte,0,4
2015,North Carolina,10041769.0,0.0,1131.0,12571.0,9,214.0,581.0,23350.0,42348.0,Charlotte,0,5
2015,North Carolina,10041769.0,0.0,1131.0,12571.0,9,214.0,581.0,23350.0,42348.0,Charlotte,1,3
2015,North Carolina,10041769.0,0.0,1063.0,11789.0,8,196.0,575.0,21906.0,39565.0,Durham,0,8
2015,North Carolina,10041769.0,0.0,1063.0,11789.0,8,196.0,575.0,21906.0,39565.0,Gastonia,2,3
2015,North Carolina,10041769.0,0.0,964.0,9325.0,7,206.0,531.0,22174.0,37651.0,Rocky Mount,0,4
2015,North Carolina,10041769.0,0.0,1034.0,8587.0,6,190.0,459.0,19637.0,33889.0,Morven,0,4
2015,North Carolina,10041769.0,0.0,950.0,9667.0,4,202.0,535.0,22434.0,37520.0,Lumberton,1,3
2015,North Carolina,10041769.0,0.0,950.0,9667.0,4,202.0,535.0,22434.0,37520.0,Charlotte,0,4
2015,North Carolina,10041769.0,0.0,1291.0,13043.0,1,213.0,641.0,23597.0,43199.0,Hope Mills,2,5
2015,Ohio,11606027.0,0.0,60280.0,38256.0,12,2093.0,2942.0,13879.0,119897.0,Cincinnati (Fairmount),1,3
2015,Ohio,11606027.0,0.0,34878.0,31817.0,11,1483.0,1392.0,9338.0,81616.0,Columbus,4,1
2015,Ohio,11606027.0,0.0,23309.0,16734.0,9,1148.0,1383.0,8942.0,53928.0,Cincinnati (Evanston),0,5
2015,Ohio,11606027.0,0.0,23309.0,16734.0,9,1148.0,1383.0,8942.0,53928.0,Dayton,0,4
2015,Ohio,11606027.0,2.0,23147.0,15795.0,8,1031.0,1132.0,8706.0,51999.0,Cincinnati,2,5
2015,Ohio,11606027.0,0.0,23344.0,13252.0,7,898.0,1224.0,8956.0,49952.0,Cincinnati (Westwood),0,4
2015,Ohio,11606027.0,0.0,23344.0,13252.0,7,898.0,1224.0,8956.0,49952.0,Cleveland,0,7
2015,Ohio,11606027.0,0.0,23344.0,13252.0,7,898.0,1224.0,8956.0,49952.0,Cleveland,1,3
2015,Ohio,11606027.0,3.0,22545.0,13307.0,6,889.0,1118.0,9361.0,49297.0,Columbus,4,1
2015,Ohio,11606027.0,0.0,22978.0,12473.0,5,958.0,1026.0,10082.0,49428.0,Cleveland,3,1
2015,Ohio,11606027.0,0.0,22978.0,12473.0,5,958.0,1026.0,10082.0,49428.0,Cleveland,1,4
2015,Ohio,11606027.0,0.0,22978.0,12473.0,5,958.0,1026.0,10082.0,49428.0,Cincinnati,0,4
2015,Ohio,11606027.0,0.0,22978.0,12473.0,5,958.0,1026.0,10082.0,49428.0,Dayton,1,6
2015,Ohio,11606027.0,0.0,34137.0,18836.0,2,1595.0,1682.0,2.0,59899.0,Beachwood (Warrensville Heights),3,3
2015,Oklahoma,3904353.0,0.0,10331.0,9491.0,9,822.0,657.0,0.0,25154.0,Tulsa,0,6
2015,Oklahoma,3904353.0,0.0,10529.0,6612.0,6,664.0,679.0,0.0,21793.0,Tulsa,0,4
2015,Oklahoma,3904353.0,0.0,10529.0,6612.0,6,664.0,679.0,0.0,21793.0,Oklahoma City,0,4
2015,Oklahoma,3904353.0,0.0,14307.0,10437.0,3,892.0,981.0,0.0,29926.0,Oklahoma City,0,4
2015,Oklahoma,3904353.0,0.0,16251.0,10864.0,2,1241.0,932.0,0.0,34307.0,Tulsa,1,4
2015,Oregon,4016537.0,0.0,13732.0,11626.0,10,0.0,0.0,47.0,25405.0,Roseburg,10,9
2015,Oregon,4016537.0,0.0,9956.0,8029.0,7,0.0,0.0,18.0,18003.0,Salem,1,4
2015,Pennsylvania,12791124.0,57.0,90055.0,18758.0,12,0.0,0.0,44433.0,153826.0,Philadelphia,0,4
2015,Pennsylvania,12791124.0,57.0,90055.0,18758.0,12,0.0,0.0,44433.0,153826.0,Pittsburgh (Mount Oliver),0,4
2015,Pennsylvania,12791124.0,58.0,62752.0,16297.0,11,0.0,0.0,24136.0,103836.0,Pittsburgh,1,3
2015,Pennsylvania,12791124.0,58.0,62752.0,16297.0,11,0.0,0.0,24136.0,103836.0,Philadelphia,0,4
2015,Pennsylvania,12791124.0,58.0,62752.0,16297.0,11,0.0,0.0,24136.0,103836.0,Johnstown,0,4
2015,Pennsylvania,12791124.0,28.0,42205.0,8762.0,9,0.0,0.0,18607.0,70156.0,Philadelphia,1,3
2015,Pennsylvania,12791124.0,65.0,41542.0,7972.0,8,0.0,0.0,19070.0,69162.0,Pittsburgh,1,3
2015,Pennsylvania,12791124.0,25.0,38287.0,6885.0,7,0.0,0.0,19538.0,65250.0,Pittsburgh,0,4
2015,Pennsylvania,12791124.0,25.0,38287.0,6885.0,7,0.0,0.0,19538.0,65250.0,Erie,2,5
2015,Pennsylvania,12791124.0,27.0,39007.0,6733.0,6,0.0,0.0,17846.0,64122.0,Philadelphia,0,7
2015,Pennsylvania,12791124.0,27.0,39007.0,6733.0,6,0.0,0.0,17846.0,64122.0,Pittsburgh (Wilkinsburg),0,4
2015,Pennsylvania,12791124.0,27.0,39007.0,6733.0,6,0.0,0.0,17846.0,64122.0,Philadelphia,0,11
2015,Pennsylvania,12791124.0,48.0,38419.0,6825.0,5,0.0,0.0,16899.0,62676.0,Chester,1,3
2015,Pennsylvania,12791124.0,50.0,45156.0,7908.0,4,0.0,0.0,21161.0,74820.0,Williamsport,0,5
2015,Pennsylvania,12791124.0,50.0,45156.0,7908.0,4,0.0,0.0,21161.0,74820.0,Pittsburgh,1,3
2015,Rhode Island,1055916.0,0.0,797.0,572.0,6,105.0,31.0,0.0,1512.0,Woonsocket,0,4
2015,South Carolina,4892423.0,0.0,11452.0,10393.0,11,438.0,561.0,7284.0,32064.0,Horry (county),0,4
2015,South Carolina,4892423.0,0.0,11452.0,10393.0,11,438.0,561.0,7284.0,32064.0,North Charleston,1,3
2015,South Carolina,4892423.0,0.0,11452.0,10393.0,11,438.0,561.0,7284.0,32064.0,Pendleton,4,0
2015,South Carolina,4892423.0,0.0,8301.0,7176.0,10,339.0,406.0,7517.0,26030.0,Bamberg,0,4
2015,South Carolina,4892423.0,2.0,8487.0,6785.0,8,289.0,479.0,7084.0,25047.0,Bennettsville,0,5
2015,South Carolina,4892423.0,2.0,8487.0,6785.0,8,289.0,479.0,7084.0,25047.0,Orangeburg,1,3
2015,South Carolina,4892423.0,2.0,8487.0,6785.0,8,289.0,479.0,7084.0,25047.0,Columbia,0,4
2015,South Carolina,4892423.0,1.0,8486.0,4989.0,7,274.0,379.0,8984.0,25017.0,Holly Hill,4,1
2015,South Carolina,4892423.0,4.0,7693.0,4135.0,6,296.0,351.0,6565.0,20763.0,Charleston,9,0
2015,South Carolina,4892423.0,0.0,9999.0,6364.0,3,324.0,446.0,7695.0,26546.0,Seneca,1,3
2015,South Carolina,4892423.0,0.0,13831.0,7072.0,2,502.0,500.0,6678.0,31543.0,Charleston,0,4
2015,South Dakota,854036.0,0.0,2119.0,4338.0,9,146.0,248.0,708.0,7949.0,Geddes,6,0
2015,Tennessee,6590726.0,0.0,51923.0,36311.0,12,2216.0,0.0,10092.0,100586.0,Jackson,0,4
2015,Tennessee,6590726.0,0.0,24423.0,17480.0,10,1155.0,0.0,8033.0,51134.0,Nashville,1,3
2015,Tennessee,6590726.0,0.0,24423.0,17480.0,10,1155.0,0.0,8033.0,51134.0,Memphis,0,6
2015,Tennessee,6590726.0,0.0,22983.0,15384.0,8,955.0,0.0,9774.0,49128.0,Memphis,1,4
2015,Tennessee,6590726.0,0.0,22983.0,15384.0,8,955.0,0.0,9774.0,49128.0,Bristol,3,2
2015,Tennessee,6590726.0,0.0,22803.0,12231.0,7,953.0,0.0,21886.0,57873.0,Chattanooga,6,2
2015,Tennessee,6590726.0,0.0,22617.0,14513.0,3,967.0,0.0,1967.0,40064.0,Clarksville,1,4
2015,Tennessee,6590726.0,0.0,27069.0,16763.0,2,1226.0,0.0,8703.0,53761.0,Friendship,0,6
2015,Tennessee,6590726.0,0.0,22197.0,15007.0,1,970.0,0.0,19362.0,57536.0,Clarksville,1,3
2015,Tennessee,6590726.0,0.0,22197.0,15007.0,1,970.0,0.0,19362.0,57536.0,Chattanooga,1,3
2015,Tennessee,6590726.0,0.0,22197.0,15007.0,1,970.0,0.0,19362.0,57536.0,Memphis,0,5
2015,Texas,27454880.0,0.0,56941.0,51670.0,11,3048.0,2532.0,21550.0,146982.0,Brownsville,0,4
2015,Texas,27454880.0,0.0,56941.0,51670.0,11,3048.0,2532.0,21550.0,146982.0,Tennessee Colony,5,0
2015,Texas,27454880.0,0.0,43428.0,41157.0,10,2646.0,2836.0,23495.0,126327.0,Fort Worth,0,5
2015,Texas,27454880.0,0.0,41503.0,40561.0,8,2251.0,2433.0,24521.0,122233.0,Tyler,1,3
2015,Texas,27454880.0,0.0,41503.0,40561.0,8,2251.0,2433.0,24521.0,122233.0,Grulla (La Grulla),2,2
2015,Texas,27454880.0,0.0,41503.0,40561.0,8,2251.0,2433.0,24521.0,122233.0,Fort Worth,0,6
2015,Texas,27454880.0,0.0,41503.0,40561.0,8,2251.0,2433.0,24521.0,122233.0,Houston,8,0
2015,Texas,27454880.0,0.0,41237.0,27981.0,7,2202.0,2300.0,21479.0,106013.0,Dallas,0,5
2015,Texas,27454880.0,0.0,41237.0,27981.0,7,2202.0,2300.0,21479.0,106013.0,San Antonio,0,4
2015,Texas,27454880.0,0.0,43199.0,27650.0,6,2114.0,2432.0,21211.0,106461.0,Houston,1,3
2015,Texas,27454880.0,0.0,44935.0,29899.0,5,2233.0,2679.0,21646.0,111012.0,Waco,9,18
2015,Texas,27454880.0,0.0,44935.0,29899.0,5,2233.0,2679.0,21646.0,111012.0,Houston,0,6
2015,Texas,27454880.0,0.0,41412.0,29218.0,4,2052.0,2447.0,21605.0,106032.0,Killeen,2,3
2015,Texas,27454880.0,0.0,53371.0,36853.0,3,2534.0,2987.0,23183.0,129368.0,Amarillo,0,4
2015,Texas,27454880.0,0.0,53371.0,36853.0,3,2534.0,2987.0,23183.0,129368.0,Lancaster,1,5
2015,Texas,27454880.0,0.0,60204.0,39798.0,2,3489.0,3091.0,17042.0,140229.0,Houston,3,1
2015,Texas,27454880.0,0.0,60204.0,39798.0,2,3489.0,3091.0,17042.0,140229.0,Killeen,4,1
2015,Texas,27454880.0,0.0,44153.0,36397.0,1,2306.0,2852.0,18530.0,115315.0,San Antonio,2,5
2015,Texas,27454880.0,0.0,44153.0,36397.0,1,2306.0,2852.0,18530.0,115315.0,Dallas,3,1
2015,Vermont,624455.0,0.0,1171.0,1190.0,8,56.0,46.0,0.0,2466.0,Barre (Berlin),4,0
2015,Virginia,8366767.0,0.0,19564.0,11481.0,7,0.0,738.0,624.0,32419.0,Hopewell,0,4
2015,Virginia,8366767.0,0.0,19564.0,11481.0,7,0.0,738.0,624.0,32419.0,Suffolk,0,4
2015,Virginia,8366767.0,0.0,18272.0,12038.0,4,0.0,686.0,658.0,31657.0,Richmond,0,4
2015,Virginia,8366767.0,0.0,21023.0,14433.0,1,0.0,844.0,379.0,36685.0,Portsmouth,0,5
2015,Virginia,8366767.0,0.0,21023.0,14433.0,1,0.0,844.0,379.0,36685.0,Roanoke,2,4
2015,Washington,7152818.0,4.0,15822.0,12425.0,11,606.0,1238.0,10314.0,43989.0,Seattle,0,4
2015,Wisconsin,5759744.0,0.0,10130.0,8532.0,5,28.0,483.0,4783.0,24362.0,Milwaukee,0,5
2015,Wisconsin,5759744.0,0.0,10130.0,8532.0,5,28.0,483.0,4783.0,24362.0,Menasha,4,1
2015,Wisconsin,5759744.0,0.0,10130.0,8532.0,5,28.0,483.0,4783.0,24362.0,Milwaukee,2,3
2016,Alabama,4860545.0,0.0,13733.0,17519.0,12,533.0,376.0,26996.0,62014.0,Ozark,0,4
2016,Alabama,4860545.0,0.0,13733.0,17519.0,12,533.0,376.0,26996.0,62014.0,Birmingham,1,3
2016,Alabama,4860545.0,0.0,7757.0,8865.0,10,429.0,403.0,22979.0,43251.0,Mobile,0,5
2016,Alabama,4860545.0,0.0,8243.0,7808.0,8,384.0,352.0,22987.0,42455.0,Dadeville,0,5
2016,Alabama,4860545.0,0.0,8243.0,7808.0,8,384.0,352.0,22987.0,42455.0,Bessemer (Brighton),1,6
2016,Alabama,4860545.0,0.0,8243.0,7808.0,8,384.0,352.0,22987.0,42455.0,Citronelle,5,0
2016,Alabama,4860545.0,0.0,7903.0,5256.0,5,294.0,254.0,20092.0,36157.0,Birmingham,1,4
2016,Alabama,4860545.0,0.0,7903.0,5256.0,5,294.0,254.0,20092.0,36157.0,Montgomery,1,3
2016,Alabama,4860545.0,0.0,9742.0,6977.0,4,412.0,320.0,20959.0,41239.0,Auburn,3,1
2016,Alabama,4860545.0,0.0,9742.0,6977.0,4,412.0,320.0,20959.0,41239.0,Blountsville,1,4
2016,Alabama,4860545.0,0.0,9742.0,6977.0,4,412.0,320.0,20959.0,41239.0,Enterprise,0,4
2016,Alabama,4860545.0,0.0,9742.0,6977.0,4,412.0,320.0,20959.0,41239.0,Anniston,0,4
2016,Alabama,4860545.0,0.0,14372.0,9115.0,3,580.0,383.0,27829.0,55486.0,Wetumpka,2,2
2016,Alabama,4860545.0,0.0,29311.0,15054.0,2,1162.0,950.0,24746.0,77411.0,Bessemer,1,3
2016,Alabama,4860545.0,0.0,29311.0,15054.0,2,1162.0,950.0,24746.0,77411.0,Eutaw (Union),0,5
2016,Arizona,6908642.0,0.0,13693.0,8643.0,7,642.0,1283.0,7863.0,34496.0,Phoenix,2,6
2016,Arizona,6908642.0,0.0,12942.0,8614.0,6,685.0,1345.0,6371.0,32540.0,Phoenix,2,4
2016,Arizona,6908642.0,0.0,16820.0,8782.0,2,856.0,877.0,4627.0,35307.0,Glendale,5,0
2016,Arizona,6908642.0,0.0,15745.0,8512.0,1,575.0,1107.0,3898.0,31910.0,Glendale,3,5
2016,Arkansas,2988231.0,45.0,7226.0,11866.0,11,449.0,268.0,2755.0,26901.0,Little Rock,1,4
2016,Arkansas,2988231.0,22.0,4802.0,6284.0,9,324.0,231.0,3300.0,18826.0,Hot Springs National Park (Hot Springs),1,4
2016,Arkansas,2988231.0,2.0,6323.0,5053.0,7,367.0,325.0,4116.0,19378.0,West Memphis,0,4
2016,California,39296476.0,0.0,63649.0,93224.0,12,0.0,77929.0,61808.0,298161.0,Sacramento,1,3
2016,California,39296476.0,0.0,63649.0,93224.0,12,0.0,77929.0,61808.0,298161.0,Fresno,0,4
2016,California,39296476.0,0.0,63649.0,93224.0,12,0.0,77929.0,61808.0,298161.0,Los Angeles,0,6
2016,California,39296476.0,0.0,63649.0,93224.0,12,0.0,77929.0,61808.0,298161.0,Clearlake Oaks,1,3
2016,California,39296476.0,0.0,56932.0,82554.0,11,0.0,30133.0,53278.0,224039.0,Wilmington,0,4
2016,California,39296476.0,0.0,56932.0,82554.0,11,0.0,30133.0,53278.0,224039.0,San Pedro,0,4
2016,California,39296476.0,0.0,56932.0,82554.0,11,0.0,30133.0,53278.0,224039.0,San Diego,3,2
2016,California,39296476.0,0.0,56932.0,82554.0,11,0.0,30133.0,53278.0,224039.0,Sacramento,1,5
2016,California,39296476.0,0.0,56932.0,82554.0,11,0.0,30133.0,53278.0,224039.0,Oakland,0,8
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,Los Angeles,0,5
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,Riverside,0,4
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,Oakland,0,7
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,San Francisco,0,4
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,Los Angeles,4,11
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,Sacramento,1,3
2016,California,39296476.0,0.0,45785.0,54333.0,10,0.0,19226.0,60578.0,180968.0,Fresno,0,4
2016,California,39296476.0,0.0,39213.0,43015.0,9,0.0,13548.0,62196.0,159077.0,San Francisco,1,3
2016,California,39296476.0,0.0,39213.0,43015.0,9,0.0,13548.0,62196.0,159077.0,Los Angeles (Hollywood),2,2
2016,California,39296476.0,0.0,43344.0,43552.0,8,0.0,13186.0,75535.0,176770.0,Oakland,0,4
2016,California,39296476.0,0.0,43344.0,43552.0,8,0.0,13186.0,75535.0,176770.0,Los Angeles,0,4
2016,California,39296476.0,0.0,43344.0,43552.0,8,0.0,13186.0,75535.0,176770.0,Sacramento,1,3
2016,California,39296476.0,0.0,43344.0,43552.0,8,0.0,13186.0,75535.0,176770.0,Los Angeles,1,3
2016,California,39296476.0,0.0,43344.0,43552.0,8,0.0,13186.0,75535.0,176770.0,Perris,2,2
2016,California,39296476.0,0.0,46361.0,47594.0,7,0.0,17297.0,77962.0,190218.0,Fresno,0,4
2016,California,39296476.0,0.0,46361.0,47594.0,7,0.0,17297.0,77962.0,190218.0,San Bernardino,0,4
2016,California,39296476.0,0.0,46361.0,47594.0,7,0.0,17297.0,77962.0,190218.0,Bakersfield,1,14
2016,California,39296476.0,0.0,46361.0,47594.0,7,0.0,17297.0,77962.0,190218.0,Oakland,0,4
2016,California,39296476.0,0.0,46361.0,47594.0,7,0.0,17297.0,77962.0,190218.0,Los Angeles,0,4
2016,California,39296476.0,0.0,43042.0,37512.0,6,0.0,10673.0,81628.0,173846.0,Los Angeles,1,3
2016,California,39296476.0,0.0,43042.0,37512.0,6,0.0,10673.0,81628.0,173846.0,Oakland,1,3
2016,California,39296476.0,0.0,43042.0,37512.0,6,0.0,10673.0,81628.0,173846.0,Fresno,0,4
2016,California,39296476.0,0.0,43042.0,37512.0,6,0.0,10673.0,81628.0,173846.0,Stockton,1,3
2016,California,39296476.0,0.0,43042.0,37512.0,6,0.0,10673.0,81628.0,173846.0,Panorama City,3,2
2016,California,39296476.0,0.0,43042.0,37512.0,6,0.0,10673.0,81628.0,173846.0,Visalia,0,4
2016,California,39296476.0,0.0,38301.0,28723.0,5,0.0,6124.0,91841.0,166035.0,Sacramento,0,5
2016,California,39296476.0,0.0,38301.0,28723.0,5,0.0,6124.0,91841.0,166035.0,Stockton,1,3
2016,California,39296476.0,0.0,41862.0,30133.0,4,0.0,5247.0,93023.0,171256.0,Oakland,0,5
2016,California,39296476.0,0.0,41862.0,30133.0,4,0.0,5247.0,93023.0,171256.0,Long Beach,1,3
2016,California,39296476.0,0.0,41862.0,30133.0,4,0.0,5247.0,93023.0,171256.0,Los Angeles,0,4
2016,California,39296476.0,0.0,45266.0,31454.0,3,0.0,6007.0,117206.0,201041.0,Oakland,0,4
2016,California,39296476.0,0.0,45266.0,31454.0,3,0.0,6007.0,117206.0,201041.0,Compton,1,8
2016,California,39296476.0,0.0,44461.0,29486.0,2,0.0,5283.0,134211.0,214844.0,Riverside (Jurupa Valley),1,3
2016,California,39296476.0,0.0,44461.0,29486.0,2,0.0,5283.0,134211.0,214844.0,Vallejo,1,3
2016,California,39296476.0,0.0,44461.0,29486.0,2,0.0,5283.0,134211.0,214844.0,Los Angeles,1,3
2016,California,39296476.0,0.0,52139.0,32970.0,1,0.0,7054.0,127715.0,220912.0,Perris,1,4
2016,California,39296476.0,0.0,52139.0,32970.0,1,0.0,7054.0,127715.0,220912.0,Los Angeles,2,2
2016,Colorado,5530105.0,0.0,18116.0,14054.0,8,1078.0,1204.0,6238.0,40996.0,Arvada,2,2
2016,Colorado,5530105.0,0.0,17790.0,15115.0,6,1061.0,1676.0,5283.0,41134.0,Denver,3,1
2016,Colorado,5530105.0,0.0,17897.0,12560.0,4,1005.0,1048.0,8900.0,41636.0,Denver,0,4
2016,Colorado,5530105.0,0.0,20049.0,12776.0,3,1192.0,1069.0,11129.0,46430.0,Denver,0,4
2016,Connecticut,3587685.0,22.0,8003.0,3153.0,12,0.0,119.0,6527.0,17825.0,Wallingford,2,3
2016,Connecticut,3587685.0,1.0,7063.0,3258.0,11,0.0,135.0,6766.0,17223.0,Bridgeport,0,5
2016,Connecticut,3587685.0,36.0,9929.0,3941.0,8,0.0,230.0,13217.0,27353.0,Bridgeport,0,13
2016,Connecticut,3587685.0,36.0,9929.0,3941.0,8,0.0,230.0,13217.0,27353.0,Hamden,0,4
2016,Connecticut,3587685.0,36.0,9929.0,3941.0,8,0.0,230.0,13217.0,27353.0,Waterbury,0,4
2016,Connecticut,3587685.0,0.0,12011.0,3974.0,6,0.0,307.0,17183.0,33475.0,Hartford,0,5
2016,Delaware,952698.0,0.0,1842.0,1621.0,6,93.0,125.0,1188.0,4987.0,Wilmington,0,4
2016,Delaware,952698.0,0.0,2548.0,1608.0,1,73.0,110.0,395.0,4886.0,Wilmington,1,4
2016,District of Columbia,684336.0,0.0,46.0,4.0,9,2.0,0.0,0.0,52.0,Washington,2,7
2016,District of Columbia,684336.0,0.0,57.0,1.0,7,2.0,0.0,0.0,60.0,Washington,0,4
2016,District of Columbia,684336.0,0.0,46.0,3.0,6,0.0,0.0,23.0,72.0,Washington,0,4
2016,District of Columbia,684336.0,0.0,74.0,7.0,2,0.0,0.0,14.0,95.0,Washington,0,4
2016,District of Columbia,684336.0,0.0,52.0,3.0,1,0.0,0.0,27.0,82.0,Washington,0,4
2016,Florida,20656589.0,0.0,69842.0,39880.0,12,2595.0,3488.0,24096.0,144983.0,Orlando (Pine Hills),1,4
2016,Florida,20656589.0,0.0,62351.0,35718.0,11,2701.0,3676.0,25377.0,134638.0,Clewiston,1,4
2016,Florida,20656589.0,0.0,62351.0,35718.0,11,2701.0,3676.0,25377.0,134638.0,Jacksonville,3,2
2016,Florida,20656589.0,0.0,62351.0,35718.0,11,2701.0,3676.0,25377.0,134638.0,Orlando,0,4
2016,Florida,20656589.0,0.0,62351.0,35718.0,11,2701.0,3676.0,25377.0,134638.0,Fort Lauderdale (Lauderhill),1,3
2016,Florida,20656589.0,0.0,50003.0,27010.0,10,2302.0,3908.0,23891.0,111657.0,Miami Gardens,0,4
2016,Florida,20656589.0,2.0,45848.0,22439.0,9,1891.0,3359.0,24431.0,102843.0,Miami,0,6
2016,Florida,20656589.0,2.0,45848.0,22439.0,9,1891.0,3359.0,24431.0,102843.0,Orlando,1,6
2016,Florida,20656589.0,2.0,45848.0,22439.0,9,1891.0,3359.0,24431.0,102843.0,Miami,1,3
2016,Florida,20656589.0,3.0,49867.0,23359.0,8,1877.0,3572.0,31652.0,114446.0,Miami,2,4
2016,Florida,20656589.0,3.0,49867.0,23359.0,8,1877.0,3572.0,31652.0,114446.0,Jacksonville,1,3
2016,Florida,20656589.0,3.0,49867.0,23359.0,8,1877.0,3572.0,31652.0,114446.0,Jacksonville,0,7
2016,Florida,20656589.0,3.0,49867.0,23359.0,8,1877.0,3572.0,31652.0,114446.0,Hollywood (West Park),0,4
2016,Florida,20656589.0,12.0,57902.0,28000.0,7,2324.0,4504.0,28106.0,125208.0,Miami,3,1
2016,Florida,20656589.0,12.0,57902.0,28000.0,7,2324.0,4504.0,28106.0,125208.0,Fort Myers,2,19
2016,Florida,20656589.0,46.0,55934.0,29501.0,6,2428.0,5096.0,28462.0,125567.0,Orlando,50,53
2016,Florida,20656589.0,46.0,55934.0,29501.0,6,2428.0,5096.0,28462.0,125567.0,Fort Walton Beach,0,4
2016,Florida,20656589.0,46.0,55934.0,29501.0,6,2428.0,5096.0,28462.0,125567.0,Cape Coral,3,3
